author,published_at,like_count,text,public,video_id,text_clean,text_normalized,text_final,label,label_id,label_indobert,confidence
@Michael-vp2uc,2026-03-27T09:03:43Z,0,"MBG buang2 duit negara...ribuan kilo beras yg di buang,ribuan kilo ikan yg di buang,ribuan kilo sayur mayur dan buah di buang setiap bulannya krna kebanyakan basi dan gk di makan siswa2",True,lmcwEO9Lqe8,mbg buang duit negara ribuan kilo beras yg di buang ribuan kilo ikan yg di buang ribuan kilo sayur mayur dan buah di buang setiap bulannya krna kebanyakan basi dan gk di makan siswa,makan bergizi gratis buang duit negara ribuan kilo beras yang di buang ribuan kilo ikan yang di buang ribuan kilo sayuran mayur dan buah di buang setiap bulannya krna kebanyakan basi dan tidak di makan siswa,makan bergizi gratis buang duit negara ribuan kilo beras buang ribuan kilo ikan buang ribuan kilo sayuran mayur buah buang bulannya krna kebanyakan basi makan siswa,Negatif,1,Negatif,0.9542325735092163
@kinme_wakana_no_danna_san,2026-03-27T08:44:41Z,8,"Ortu saya pedagang telor asin kecil,kapasitasnya paling cuman 300 butir sehari,gak bisa ikut nyuplai MBG,tapi gara2 mbg belanja untuk produksi telor asin meningkat karena harga naik,stok bantak diambil oleh mbg,adik saya juga gak setiap nerima mbg kemakan, untungnya belum pernah keracunan,dan adik saya lebih sering makan daging sapi,dan ayam dari ortu daripada mbg
Funfact:adik saya belum pernah nerima mbg rendang, sedangkan saya pernah menerima rendang dari jumat berkah di masjid,dan itu lengkap dengan satu porsi makanan yg lain",True,lmcwEO9Lqe8,ortu saya pedagang telor asin kecil kapasitasnya paling cuman butir sehari gak bisa ikut nyuplai mbg tapi gara mbg belanja untuk produksi telor asin meningkat karena harga naik stok bantak diambil oleh mbg adik saya juga gak setiap nerima mbg kemakan untungnya belum pernah keracunan dan adik saya lebih sering makan daging sapi dan ayam dari ortu daripada mbg funfact adik saya belum pernah nerima mbg rendang sedangkan saya pernah menerima rendang dari jumat berkah di masjid dan itu lengkap dengan satu porsi makanan yg lain,ortu saya pedagang telor asin kecil kapasitasnya paling cuman butir sehari tidak bisa ikut nyuplai makan bergizi gratis tapi gara makan bergizi gratis belanja untuk produksi telor asin meningkat karena harga naik stok bantak diambil oleh makan bergizi gratis adik saya juga tidak setiap nerima makan bergizi gratis kemakan untungnya belum pernah keracunan dan adik saya lebih sering makan daging sapi dan ayam dari ortu daripada makan bergizi gratis funfact adik saya belum pernah nerima makan bergizi gratis rendang sedangkan saya pernah menerima rendang dari jumat berkah di masjid dan itu lengkap dengan satu porsi makanan yang lain,ortu pedagang telor asin kapasitasnya cuman butir sehari nyuplai makan bergizi gratis gara makan bergizi gratis belanja produksi telor asin meningkat harga stok bantak diambil makan bergizi gratis adik nerima makan bergizi gratis kemakan untungnya keracunan adik makan daging sapi ayam ortu makan bergizi gratis funfact adik nerima makan bergizi gratis rendang menerima rendang jumat berkah masjid lengkap porsi makanan,Netral,2,Netral,0.934472918510437
@alirahmat371,2026-03-27T08:42:29Z,0,takutnya nasip prediden kita sama dgn ptesiden pertama yg ngotot dgn idiologi ciptaanya bedanya ...presiden sekarang ngotot dgn programnya.....,True,lmcwEO9Lqe8,takutnya nasip prediden kita sama dgn ptesiden pertama yg ngotot dgn idiologi ciptaanya bedanya presiden sekarang ngotot dgn programnya,takutnya nasip prediden kita sama dengan ptesiden pertama yang ngotot dengan idiologi ciptaanya bedanya presiden sekarang ngotot dengan programnya,takutnya nasip prediden ptesiden ngotot idiologi ciptaanya bedanya presiden ngotot programnya,Netral,2,Netral,0.8669277429580688
@muhadyeadye,2026-03-27T08:40:47Z,0,"Sukses ini program untuk mengurangi stanting,,, bgt anak stantiting diksih mbg lsg pindah alam😂😂😂",True,lmcwEO9Lqe8,sukses ini program untuk mengurangi stanting bgt anak stantiting diksih mbg lsg pindah alam,sukses ini program untuk mengurangi stanting banget anak stantiting diksih makan bergizi gratis lsg pindah alam,sukses program mengurangi stanting banget anak stantiting diksih makan bergizi gratis lsg pindah alam,Positif,4,Positif,0.9684970378875732
@ToAo-f7v,2026-03-27T08:24:37Z,0,"Hapus MBG, alihkan ke Subsidi BBM",True,lmcwEO9Lqe8,hapus mbg alihkan ke subsidi bbm,hapus makan bergizi gratis alihkan ke subsidi bbm,hapus makan bergizi gratis alihkan subsidi bbm,Netral,2,Netral,0.9705469608306885
@cuannd1501,2026-03-27T08:11:38Z,0,Program modus berkedok gizi dari Presiden badut. .jogetin aja..😂,True,lmcwEO9Lqe8,program modus berkedok gizi dari presiden badut jogetin aja,program modus berkedok gizi dari presiden badut jogetin saja,program modus berkedok gizi presiden badut jogetin,Netral,2,Netral,0.9796367287635803
@Utang10.000T_bangkrut,2026-03-27T08:01:23Z,1,"Kenapa MBG 335 T rawan KKN sangat Miris? 
1.Populasi rakyat miskin 65 % sangat tak sebanding dgn besarnya anggaran 335T MBG
2.Dilakukan saat hutang jatuh tempo mencapai rekor tertinggi 
3.Menambah Beban hutang & Defisit Anggaran
4.Anggaran melebihi budget Kemenkes ( pertama didunia) 
5.Dikuasai kroni kroninya terutama anggota dewan & si ijo.(hanya menambah pundi pundi kekayaan para oknum) 
6.Tidak konsisten dgn kampanye ""Efisiensi Anggaran"". Pemborosan sistematis yang menciptakan bom waktu ekonomi yaitu = *kebangkrutan*.

*Mereka tidak peduli kritikan & amarah rakyat, dgn penuh nafsu tetap menggeber program ini & mengabaikan segala resiko yang akan timbul dimasa depan*",True,lmcwEO9Lqe8,kenapa mbg t rawan kkn sangat miris populasi rakyat miskin sangat tak sebanding dgn besarnya anggaran t mbg dilakukan saat hutang jatuh tempo mencapai rekor tertinggi menambah beban hutang defisit anggaran anggaran melebihi budget kemenkes pertama didunia dikuasai kroni kroninya terutama anggota dewan si ijo hanya menambah pundi pundi kekayaan para oknum tidak konsisten dgn kampanye efisiensi anggaran pemborosan sistematis yang menciptakan bom waktu ekonomi yaitu kebangkrutan mereka tidak peduli kritikan amarah rakyat dgn penuh nafsu tetap menggeber program ini mengabaikan segala resiko yang akan timbul dimasa depan,kenapa makan bergizi gratis t rawan kkn sangat miris populasi rakyat miskin sangat tak sebanding dengan besarnya anggaran t makan bergizi gratis dilakukan saat hutang jatuh tempo mencapai rekor tertinggi menambah beban hutang defisit anggaran anggaran melebihi budget kementerian kesehatan pertama didunia dikuasai kroni kroninya terutama anggota dewan si ijo hanya menambah pundi pundi kekayaan para oknum tidak konsisten dengan kampanye efisiensi anggaran pemborosan sistematis yang menciptakan bom waktu ekonomi yaitu kebangkrutan mereka tidak peduli kritikan amarah rakyat dengan penuh nafsu tetap menggeber program ini mengabaikan segala resiko yang akan timbul dimasa depan,makan bergizi gratis rawan kkn miris populasi rakyat miskin sebanding besarnya anggaran makan bergizi gratis hutang jatuh tempo mencapai rekor tertinggi menambah beban hutang defisit anggaran anggaran melebihi budget kementerian kesehatan didunia dikuasai kroni kroninya anggota dewan si ijo menambah pundi pundi kekayaan oknum konsisten kampanye efisiensi anggaran pemborosan sistematis menciptakan bom waktu ekonomi kebangkrutan peduli kritikan amarah rakyat penuh nafsu menggeber program mengabaikan resiko timbul dimasa,Positif,4,Positif,0.93543940782547
@alandpolma,2026-03-27T07:54:37Z,0,"Maaf dari awal disampaikan di debat capres , saya sama sekali tidak terkesan mengenai Makan Bergizi ini ...",True,lmcwEO9Lqe8,maaf dari awal disampaikan di debat capres saya sama sekali tidak terkesan mengenai makan bergizi ini,maaf dari awal disampaikan di debat capres saya sama sekali tidak terkesan mengenai makan bergizi ini,maaf debat capres terkesan makan bergizi,Netral,2,Netral,0.8063472509384155
@tyoyudha_,2026-03-27T07:14:54Z,0,Atau diganti nama dengan program makan bergizi bersubsidi agar ada program potensi lain yaitu sektor perluasan industri untuk perbanyak lapangan kerja serta stabilitas ekonomi rakyat,True,lmcwEO9Lqe8,atau diganti nama dengan program makan bergizi bersubsidi agar ada program potensi lain yaitu sektor perluasan industri untuk perbanyak lapangan kerja serta stabilitas ekonomi rakyat,atau diganti nama dengan program makan bergizi bersubsidi agar ada program potensi lain yaitu sektor perluasan industri untuk perbanyak lapangan kerja serta stabilitas ekonomi rakyat,diganti nama program makan bergizi bersubsidi program potensi sektor perluasan industri perbanyak lapangan stabilitas ekonomi rakyat,Netral,2,Netral,0.9755210280418396
@AhmadZakwan-n2b,2026-03-27T06:42:39Z,0,Bubarkan MBG,True,lmcwEO9Lqe8,bubarkan mbg,bubarkan makan bergizi gratis,bubarkan makan bergizi gratis,Netral,2,Netral,0.9812125563621521
@YusupSaputra-r1w,2026-03-27T06:30:55Z,0,MBG  ( MALING BERKEDOK GIZI ) program nya luar biasa semua perut nya para maling koruptor nya bertambah gemuk😮😮,True,lmcwEO9Lqe8,mbg maling berkedok gizi program nya luar biasa semua perut nya para maling koruptor nya bertambah gemuk,makan bergizi gratis maling berkedok gizi program nya luar biasa semua perut nya para maling koruptor nya bertambah gemuk,makan bergizi gratis maling berkedok gizi program perut maling koruptor bertambah gemuk,Netral,2,Netral,0.963003396987915
@anthony-wg8qn,2026-03-27T06:29:29Z,0,"Targetnya pemilu 2029... MBG dan koperasi merah putih untuk modal elite 2029...😊
Faktanya masyarakat di perdesaan daya belinya turun jauh, karena putaran uang terpusat di elite...😢",True,lmcwEO9Lqe8,targetnya pemilu mbg dan koperasi merah putih untuk modal elite faktanya masyarakat di perdesaan daya belinya turun jauh karena putaran uang terpusat di elite,targetnya pemilu makan bergizi gratis dan koperasi merah putih untuk modal elite faktanya masyarakat di perdesaan daya belinya turun jauh karena putaran uang terpusat di elite,targetnya pemilu makan bergizi gratis koperasi merah putih modal elite faktanya masyarakat perdesaan daya belinya turun putaran uang terpusat elite,Pertanyaan,3,Netral,0.5847225189208984
@andreasd1202,2026-03-27T06:26:32Z,0,Ini kan program kampanye Prabowo jadi mau ga mau harus direalisasikan pas jadi pres. Wajar aja.,True,lmcwEO9Lqe8,ini kan program kampanye prabowo jadi mau ga mau harus direalisasikan pas jadi pres wajar aja,ini kan program kampanye prabowo jadi mau tidak mau harus direalisasikan pas jadi pres wajar saja,program kampanye prabowo direalisasikan pas pres wajar,Netral,2,Netral,0.9636450409889221
@azonmlw4596,2026-03-27T06:15:13Z,0,"Intinya yang korupsi korupsi dan serakah nya ini yang meresahkan, Dana APBN mau ke MBG mau ke PENDIDIKAN kalo ga di korupsi ya aman aman aja. Indonesia sejahtera, cobalah korupsi di hukum berat, tahanan korupsi jadi tahanan rumah. Enak banget kan hidup di Indonesia,",True,lmcwEO9Lqe8,intinya yang korupsi korupsi dan serakah nya ini yang meresahkan dana apbn mau ke mbg mau ke pendidikan kalo ga di korupsi ya aman aman aja indonesia sejahtera cobalah korupsi di hukum berat tahanan korupsi jadi tahanan rumah enak banget kan hidup di indonesia,intinya yang korupsi korupsi dan serakah nya ini yang meresahkan dana apbn mau ke makan bergizi gratis mau ke pendidikan kalo tidak di korupsi ya aman aman saja indonesia sejahtera cobalah korupsi di hukum berat tahanan korupsi jadi tahanan rumah enak banget kan hidup di indonesia,intinya korupsi korupsi serakah meresahkan dana apbn makan bergizi gratis pendidikan kalo korupsi aman aman indonesia sejahtera cobalah korupsi hukum berat tahanan korupsi tahanan rumah banget hidup indonesia,Negatif,1,Negatif,0.9712752103805542
@Datum-w7y,2026-03-27T06:14:01Z,0,"Dan masih aja ada anomali yang bilang ""siapa suruh milih makan gratis, dibandingkan pendidikan gratis"".
Padahal MBG yang 15k/hari untuk satu orang aja udah kaya gini, gimana pendidikan yang untuk satu orangnya bisa lebih dari itu.... lebih mimpi basah lagi. memang harusnya fokus indonesia lebih ke arah bersih bersih korupsi, nepotisme, dll.",True,lmcwEO9Lqe8,dan masih aja ada anomali yang bilang siapa suruh milih makan gratis dibandingkan pendidikan gratis padahal mbg yang k hari untuk satu orang aja udah kaya gini gimana pendidikan yang untuk satu orangnya bisa lebih dari itu lebih mimpi basah lagi memang harusnya fokus indonesia lebih ke arah bersih bersih korupsi nepotisme dll,dan masih saja ada anomali yang bilang siapa suruh milih makan gratis dibandingkan pendidikan gratis padahal makan bergizi gratis yang k hari untuk satu orang saja sudah kaya gini gimana pendidikan yang untuk satu orangnya bisa lebih dari itu lebih mimpi basah lagi memang harusnya fokus indonesia lebih ke arah bersih bersih korupsi nepotisme dll,anomali bilang suruh milih makan gratis dibandingkan pendidikan gratis makan bergizi gratis kaya gini gimana pendidikan orangnya mimpi basah fokus indonesia arah bersih bersih korupsi nepotisme dll,Negatif,1,Negatif,0.7444369196891785
@paulusmesias9129,2026-03-27T06:07:34Z,0,"Ini program bagi2 duit secara legal buat para pendukungnya.
Da jelas ga ada manfaatnya sama sekali apalagi stunting. Karena program yg ga selektif untuk siapa diberikan itu makanan. Org2 kelas menengah apa perlu mbg? Setelah makan malah perlu pengeluaran lebih besar buat biaya berobat karena anaknya keracunan.",True,lmcwEO9Lqe8,ini program bagi duit secara legal buat para pendukungnya da jelas ga ada manfaatnya sama sekali apalagi stunting karena program yg ga selektif untuk siapa diberikan itu makanan org kelas menengah apa perlu mbg setelah makan malah perlu pengeluaran lebih besar buat biaya berobat karena anaknya keracunan,ini program bagi duit secara legal buat para pendukungnya da jelas tidak ada manfaatnya sama sekali apalagi stunting karena program yang tidak selektif untuk siapa diberikan itu makanan org kelas menengah apa perlu makan bergizi gratis setelah makan malah perlu pengeluaran lebih besar buat biaya berobat karena anaknya keracunan,program duit legal pendukungnya da manfaatnya stunting program selektif makanan org kelas menengah makan bergizi gratis makan pengeluaran biaya berobat anaknya keracunan,Positif,4,Netral,0.9673464894294739
@ErsaErsaraka-h2c,2026-03-27T05:57:08Z,0,MBG itu untuk dampak ekonomi supaya perputaran apbn nya sampai ke masyarakat kalangan menengah - bawah dan terasa ke pasar pasar yang ada di sekitar dapur MBG programnya bagus kok kak baik buruknya semua pemimpin indonesia semua tujuannya melindungi bangsa indonesia kesalahan hanya terdapat di oknum yang tidak bertanggung jawab jadi mari jangan pecah belah bangsa sendiri yuk dukung program pemerintah dan kritik sewajarnya bila punya pola pemikiran yang berbeda indonesia adalah kita dan untuk kita,True,lmcwEO9Lqe8,mbg itu untuk dampak ekonomi supaya perputaran apbn nya sampai ke masyarakat kalangan menengah bawah dan terasa ke pasar pasar yang ada di sekitar dapur mbg programnya bagus kok kak baik buruknya semua pemimpin indonesia semua tujuannya melindungi bangsa indonesia kesalahan hanya terdapat di oknum yang tidak bertanggung jawab jadi mari jangan pecah belah bangsa sendiri yuk dukung program pemerintah dan kritik sewajarnya bila punya pola pemikiran yang berbeda indonesia adalah kita dan untuk kita,makan bergizi gratis itu untuk dampak ekonomi supaya perputaran apbn nya sampai ke masyarakat kalangan menengah bawah dan terasa ke pasar pasar yang ada di sekitar dapur makan bergizi gratis programnya bagus kok kak baik buruknya semua pemimpin indonesia semua tujuannya melindungi bangsa indonesia kesalahan hanya terdapat di oknum yang tidak bertanggung jawab jadi mari jangan pecah belah bangsa sendiri yuk mendukung program pemerintah dan kritik sewajarnya bila punya pola pemikiran yang berbeda indonesia adalah kita dan untuk kita,makan bergizi gratis dampak ekonomi perputaran apbn masyarakat kalangan menengah pasar pasar dapur makan bergizi gratis programnya bagus buruknya pemimpin indonesia tujuannya melindungi bangsa indonesia kesalahan oknum bertanggung mari pecah belah bangsa mendukung program pemerintah kritik sewajarnya pola pemikiran berbeda indonesia,Positif,4,Positif,0.9771963357925415
@RudiAkbar-t9q,2026-03-27T05:45:38Z,0,"anak saya badannya kecil bukan karna kurang makan tapi susah makan, udah dikasi makan enak tetp aja males makan.
apalgi dikasi MBG malah di buang wong masakan dari orang tuanya aja gak dimakan",True,lmcwEO9Lqe8,anak saya badannya kecil bukan karna kurang makan tapi susah makan udah dikasi makan enak tetp aja males makan apalgi dikasi mbg malah di buang wong masakan dari orang tuanya aja gak dimakan,anak saya badannya kecil bukan karna kurang makan tapi susah makan sudah dikasi makan enak tetp saja males makan apalgi dikasi makan bergizi gratis malah di buang wong masakan dari orang tuanya saja tidak dimakan,anak badannya karna makan susah makan dikasi makan tetp males makan apalgi dikasi makan bergizi gratis buang masakan tuanya dimakan,Negatif,1,Netral,0.5763197541236877
@rebirth99661,2026-03-27T05:29:29Z,0,"MBG itu jalur korupsi dan nepotism secara legal..
Bagi2 jatah... Ormas2, kroni2 pendukung, semua dibagi2 jatah.. 
Itu alesan MBG tidak akan dihentikan.. Tolong Berenti pake alesan demi anak2.. 
Krn di perkotaan banyak anak2 ga butuh. Kl daerah terpencil wajar.. 
Dan kl emg buat perekonomian lancar.. Yauda dibagi2 aj jatah ke pengusaha kecil warteg dll.. Modal lbh kecil jd bisa kandungan MBG nya lbh banyak dan bergizi.. 

Mau alesan ga trjamin kebersihan nya?.. Lhaa skrg aj banyak kasus.. 
6 jt sehari is real.. Jd apa MBG emg buat anak2.. Atau emg buat proyek Bagi2 jatah!??",True,lmcwEO9Lqe8,mbg itu jalur korupsi dan nepotism secara legal bagi jatah ormas kroni pendukung semua dibagi jatah itu alesan mbg tidak akan dihentikan tolong berenti pake alesan demi anak krn di perkotaan banyak anak ga butuh kl daerah terpencil wajar dan kl emg buat perekonomian lancar yauda dibagi aj jatah ke pengusaha kecil warteg dll modal lbh kecil jd bisa kandungan mbg nya lbh banyak dan bergizi mau alesan ga trjamin kebersihan nya lhaa skrg aj banyak kasus jt sehari is real jd apa mbg emg buat anak atau emg buat proyek bagi jatah,makan bergizi gratis itu jalur korupsi dan nepotism secara legal bagi jatah ormas kroni pendukung semua dibagi jatah itu alesan makan bergizi gratis tidak akan dihentikan tolong berenti pake alesan demi anak karena di perkotaan banyak anak tidak butuh kl daerah terpencil wajar dan kl memang buat perekonomian lancar yauda dibagi saja jatah ke pengusaha kecil warteg dll modal lbh kecil jd bisa kandungan makan bergizi gratis nya lbh banyak dan bergizi mau alesan tidak trjamin kebersihan nya lhaa sekarang saja banyak kasus jt sehari is real jd apa makan bergizi gratis memang buat anak atau memang buat proyek bagi jatah,makan bergizi gratis jalur korupsi nepotism legal jatah ormas kroni pendukung dibagi jatah alesan makan bergizi gratis dihentikan tolong berenti pake alesan anak perkotaan anak butuh kl daerah terpencil wajar kl perekonomian lancar yauda dibagi jatah pengusaha warteg dll modal lbh jd kandungan makan bergizi gratis lbh bergizi alesan trjamin kebersihan lhaa jt sehari is real jd makan bergizi gratis anak proyek jatah,Positif,4,Negatif,0.8501700162887573
